timestamp,x,y,yaw,cte,yaw_err,steer_cmd,v_cmd
1769503413038671519,-4.8013,-0.6886,0.4595,-0.4394,0.0291,0.0260,0.40
1769503413086018163,-4.7843,-0.6816,0.4383,-0.4597,0.0395,0.0717,0.40
1769503413135895662,-4.7694,-0.6762,0.4256,-0.4766,0.0421,0.0563,0.40
1769503413186035251,-4.7516,-0.6700,0.4160,-0.4948,0.0424,0.0092,0.40
1769503413236617364,-4.7314,-0.6626,0.4080,-0.5000,0.0411,-0.0441,0.40
1769503413285835905,-4.7155,-0.6581,0.4174,-0.5000,0.0234,-0.1933,0.40
1769503413336038667,-4.7052,-0.6534,0.4277,-0.5000,0.0071,-0.3474,0.40
1769503413386113794,-4.6976,-0.6507,0.4308,-0.5000,-0.0009,-0.4495,0.40
1769503413436021481,-4.6867,-0.6472,0.4153,-0.5000,0.0049,-0.4543,0.40
1769503413486048802,-4.6729,-0.6424,0.4150,-0.5000,0.0011,-0.4941,0.40
1769503413535929682,-4.6614,-0.6344,0.4126,-0.5000,-0.0117,-0.5849,0.40
1769503413585986682,-4.6504,-0.6291,0.3964,-0.5000,-0.0019,-0.5422,0.40
1769503413636044571,-4.6361,-0.6246,0.3891,-0.5000,-0.0035,-0.5486,0.40
1769503413686235692,-4.6188,-0.6179,0.3749,-0.5000,0.0004,-0.5221,0.40
1769503413736001516,-4.6039,-0.6112,0.3546,-0.5000,0.0144,-0.4303,0.40
1769503413785926683,-4.5909,-0.6062,0.3353,-0.7437,0.0876,-0.2210,0.40
1769503413835782504,-4.5754,-0.6033,0.3103,-0.7349,0.1051,-0.0557,0.40
1769503413886850080,-4.5598,-0.5965,0.2851,-0.7145,0.1172,0.0624,0.40
1769503413935996860,-4.5464,-0.5893,0.2670,-0.6930,0.1266,0.1440,0.40
1769503413986244277,-4.5339,-0.5842,0.2586,-0.6776,0.1224,0.1245,0.40
1769503414035891758,-4.5172,-0.5793,0.2517,-0.6628,0.1198,0.0975,0.40
1769503414085897159,-4.5016,-0.5750,0.2343,-0.6499,0.1339,0.1624,0.40
1769503414137353180,-4.4916,-0.5727,0.2182,-0.6430,0.1463,0.2219,0.40
1769503414186062242,-4.4853,-0.5705,0.2077,-0.6364,0.1512,0.2415,0.40
1769503414235963872,-4.4812,-0.5675,0.1982,-0.6275,0.1528,0.2408,0.40
1769503414285792610,-4.4808,-0.5666,0.1966,-0.6249,0.1533,0.2241,0.40
1769503414336062619,-4.4817,-0.5675,0.1980,-0.6274,0.1527,0.1954,0.40
1769503414386041945,-4.4816,-0.5672,0.1978,-0.6266,0.1525,0.1733,0.40
1769503414435884368,-4.4816,-0.5672,0.1981,-0.6265,0.1522,0.1518,0.40
1769503414485921204,-4.4816,-0.5671,0.1984,-0.6264,0.1518,0.1324,0.40
1769503414535864795,-4.4817,-0.5671,0.1983,-0.6262,0.1517,0.1172,0.40
1769503414585933150,-4.4817,-0.5670,0.1983,-0.6261,0.1517,0.1049,0.40
1769503414636027917,-4.4818,-0.5671,0.1984,-0.6262,0.1516,0.0943,0.40
1769503414686047919,-4.4817,-0.5669,0.1986,-0.6256,0.1511,0.0842,0.40
1769503414735835889,-4.4818,-0.5669,0.1989,-0.6258,0.1509,0.0759,0.40
1769503414786084285,-4.4819,-0.5670,0.1995,-0.6260,0.1504,0.0676,0.40
1769503414835897603,-4.4819,-0.5670,0.1995,-0.6260,0.1504,0.0634,0.40
1769503414886200057,-4.4818,-0.5668,0.2006,-0.6255,0.1490,0.0524,0.40
1769503414938299666,-4.4818,-0.5668,0.1996,-0.6254,0.1500,0.0552,0.40
1769503414986942956,-4.4818,-0.5667,0.1990,-0.6252,0.1505,0.0572,0.40
1769503415036747966,-4.4818,-0.5667,0.1996,-0.6251,0.1498,0.0526,0.40
1769503415086424754,-4.4818,-0.5667,0.2001,-0.6252,0.1494,0.0487,0.40
1769503415137926789,-4.4818,-0.5666,0.1987,-0.6249,0.1506,0.0554,0.40
1769503415188229358,-4.4819,-0.5666,0.1998,-0.6248,0.1494,0.0487,0.40
1769503415236539021,-4.4818,-0.5665,0.1998,-0.6245,0.1493,0.0477,0.40
1769503415296287015,-4.4818,-0.5666,0.2003,-0.6249,0.1490,0.0448,0.40
1769503415336716609,-4.4818,-0.5666,0.2001,-0.6248,0.1492,0.0453,0.40
1769503415386545398,-4.4818,-0.5664,0.1997,-0.6242,0.1493,0.0469,0.40
1769503415437236993,-4.4817,-0.5665,0.1992,-0.6246,0.1500,0.0510,0.40
1769503415486557235,-4.4818,-0.5665,0.2002,-0.6246,0.1490,0.0455,0.40
1769503415539151866,-4.4818,-0.5665,0.1999,-0.6245,0.1493,0.0470,0.40
1769503415589788936,-4.4818,-0.5665,0.2009,-0.6245,0.1483,0.0410,0.40
1769503415637429114,-4.4817,-0.5664,0.1996,-0.6243,0.1495,0.0479,0.40
1769503415686672033,-4.4817,-0.5664,0.1996,-0.6243,0.1495,0.0486,0.40
1769503415737697203,-4.4817,-0.5664,0.2002,-0.6243,0.1489,0.0451,0.40
1769503415789219825,-4.4817,-0.5664,0.2002,-0.6241,0.1488,0.0448,0.40
1769503415836683618,-4.4817,-0.5664,0.1999,-0.6242,0.1491,0.0465,0.40
1769503415886477279,-4.4817,-0.5664,0.1999,-0.6242,0.1491,0.0468,0.40
1769503415936980142,-4.4816,-0.5663,0.2005,-0.6238,0.1484,0.0430,0.40
1769503415988153029,-4.4817,-0.5663,0.2006,-0.6238,0.1483,0.0419,0.40
1769503416036863665,-4.4817,-0.5663,0.2002,-0.6238,0.1486,0.0440,0.40
1769503416086405184,-4.4817,-0.5662,0.1997,-0.6236,0.1490,0.0468,0.40
1769503416137703836,-4.4817,-0.5662,0.2001,-0.6237,0.1488,0.0456,0.40
1769503416187650598,-4.4817,-0.5663,0.2011,-0.6238,0.1478,0.0397,0.40
1769503416236438664,-4.4817,-0.5662,0.2008,-0.6237,0.1481,0.0409,0.40
1769503416286566264,-4.4817,-0.5662,0.2001,-0.6235,0.1486,0.0443,0.40
1769503416336169488,-4.4816,-0.5662,0.2000,-0.6236,0.1488,0.0459,0.40
1769503416385809525,-4.4817,-0.5662,0.2003,-0.6237,0.1485,0.0447,0.40
1769503416435920030,-4.4816,-0.5661,0.2001,-0.6233,0.1485,0.0451,0.40
1769503416485846072,-4.4816,-0.5661,0.2000,-0.6234,0.1486,0.0459,0.40
1769503416538252289,-4.4816,-0.5661,0.1999,-0.6232,0.1487,0.0466,0.40
1769503416586032027,-4.4816,-0.5661,0.2008,-0.6232,0.1478,0.0413,0.40
1769503416635814250,-4.4816,-0.5659,0.1994,-0.6228,0.1489,0.0479,0.40
1769503416685733523,-4.4816,-0.5661,0.2000,-0.6233,0.1486,0.0461,0.40
1769503416735860360,-4.4816,-0.5660,0.1996,-0.6231,0.1489,0.0482,0.40
1769503416785835543,-4.4816,-0.5660,0.1998,-0.6231,0.1487,0.0470,0.40
1769503416835800778,-4.4816,-0.5659,0.1992,-0.6227,0.1491,0.0496,0.40
1769503416885821245,-4.4816,-0.5661,0.2001,-0.6234,0.1486,0.0462,0.40
1769503416935736060,-4.4816,-0.5661,0.1998,-0.6232,0.1487,0.0466,0.40
1769503416985819970,-4.4816,-0.5660,0.2005,-0.6230,0.1480,0.0426,0.40
1769503417035894318,-4.4816,-0.5660,0.1997,-0.6230,0.1488,0.0466,0.40
1769503417086593474,-4.4815,-0.5660,0.2007,-0.6229,0.1478,0.0413,0.40
1769503417136199464,-4.4816,-0.5659,0.2004,-0.6226,0.1478,0.0414,0.40
1769503417186021756,-4.4816,-0.5660,0.2024,-0.6230,0.1461,0.0302,0.40
1769503417235791170,-4.4816,-0.5660,0.2012,-0.6230,0.1473,0.0365,0.40
1769503417285880910,-4.4816,-0.5659,0.1994,-0.6226,0.1489,0.0471,0.40
1769503417335879410,-4.4815,-0.5658,0.1997,-0.6224,0.1485,0.0467,0.40
1769503417385965367,-4.4816,-0.5658,0.1997,-0.6225,0.1485,0.0471,0.40
1769503417435978307,-4.4816,-0.5659,0.2005,-0.6226,0.1478,0.0428,0.40
1769503417485912344,-4.4816,-0.5658,0.1989,-0.6223,0.1493,0.0516,0.40
1769503417535906883,-4.4816,-0.5658,0.2003,-0.6223,0.1478,0.0437,0.40
1769503417586363632,-4.4815,-0.5659,0.2009,-0.6226,0.1474,0.0402,0.40
1769503417637453216,-4.4815,-0.5658,0.2007,-0.6225,0.1476,0.0406,0.40
1769503417685907075,-4.4816,-0.5657,0.2004,-0.6222,0.1477,0.0415,0.40
1769503417736005469,-4.4816,-0.5658,0.2003,-0.6223,0.1479,0.0426,0.40
1769503417785853597,-4.4815,-0.5659,0.2011,-0.6226,0.1472,0.0385,0.40
1769503417835839863,-4.4815,-0.5659,0.2011,-0.6226,0.1472,0.0383,0.40
1769503417885858804,-4.4815,-0.5657,0.1993,-0.6220,0.1487,0.0476,0.40
1769503417935892980,-4.4816,-0.5657,0.1996,-0.6222,0.1485,0.0473,0.40
1769503417985906009,-4.4816,-0.5658,0.2008,-0.6223,0.1474,0.0412,0.40
1769503418035931811,-4.4815,-0.5657,0.1998,-0.6221,0.1483,0.0463,0.40
1769503418085850646,-4.4815,-0.5656,0.2001,-0.6219,0.1479,0.0444,0.40
1769503418135987936,-4.4815,-0.5658,0.2008,-0.6224,0.1474,0.0408,0.40
1769503418185848247,-4.4815,-0.5657,0.1993,-0.6220,0.1488,0.0488,0.40
1769503418236042303,-4.4815,-0.5657,0.1994,-0.6221,0.1486,0.0486,0.40
1769503418286017597,-4.4815,-0.5657,0.2004,-0.6221,0.1476,0.0428,0.40
1769503418335961239,-4.4815,-0.5657,0.1996,-0.6222,0.1485,0.0474,0.40
1769503418385864391,-4.4815,-0.5656,0.1994,-0.6218,0.1486,0.0483,0.40
1769503418436174739,-4.4815,-0.5657,0.2006,-0.6220,0.1474,0.0414,0.40
1769503418485853019,-4.4816,-0.5658,0.1996,-0.6224,0.1486,0.0470,0.40
1769503418536020952,-4.4815,-0.5658,0.1997,-0.6223,0.1485,0.0470,0.40
1769503418585938807,-4.4815,-0.5657,0.1998,-0.6221,0.1483,0.0461,0.40
1769503418635847373,-4.4815,-0.5656,0.1995,-0.6218,0.1484,0.0468,0.40
1769503418685838089,-4.4815,-0.5656,0.1995,-0.6218,0.1484,0.0468,0.40
1769503418735905179,-4.4815,-0.5657,0.1998,-0.6222,0.1483,0.0460,0.40
1769503418785813361,-4.4815,-0.5656,0.2002,-0.6219,0.1478,0.0431,0.40
1769503418835851374,-4.4815,-0.5657,0.1999,-0.6220,0.1481,0.0447,0.40
1769503418886026512,-4.4815,-0.5657,0.1999,-0.6220,0.1481,0.0448,0.40
1769503418935810555,-4.4814,-0.5655,0.2000,-0.6216,0.1479,0.0437,0.40
1769503418985941343,-4.4815,-0.5656,0.1992,-0.6218,0.1487,0.0485,0.40
1769503419035918277,-4.4815,-0.5656,0.2003,-0.6219,0.1477,0.0428,0.40
1769503419086004849,-4.4814,-0.5656,0.2001,-0.6218,0.1478,0.0430,0.40
1769503419135942458,-4.4815,-0.5655,0.1993,-0.6214,0.1485,0.0473,0.40
1769503419186517192,-4.4814,-0.5655,0.1993,-0.6216,0.1485,0.0479,0.40
1769503419237103909,-4.4815,-0.5655,0.2007,-0.6216,0.1471,0.0394,0.40
1769503419286827522,-4.4815,-0.5655,0.1997,-0.6216,0.1482,0.0450,0.40
1769503419336206224,-4.4815,-0.5656,0.1996,-0.6219,0.1484,0.0465,0.40
1769503419386560612,-4.4815,-0.5656,0.1997,-0.6218,0.1482,0.0457,0.40
1769503419436793651,-4.4815,-0.5655,0.2004,-0.6215,0.1474,0.0413,0.40
1769503419486703749,-4.4815,-0.5655,0.1994,-0.6215,0.1483,0.0463,0.40
1769503419536341346,-4.4815,-0.5656,0.1996,-0.6218,0.1483,0.0465,0.40
1769503419586015715,-4.4815,-0.5655,0.2002,-0.6216,0.1476,0.0427,0.40
1769503419636318727,-4.4814,-0.5655,0.1998,-0.6215,0.1480,0.0445,0.40
1769503419686007540,-4.4814,-0.5655,0.1990,-0.6214,0.1488,0.0493,0.40
1769503419735866776,-4.4814,-0.5655,0.1991,-0.6214,0.1487,0.0492,0.40
1769503419786309597,-4.4814,-0.5655,0.1989,-0.6214,0.1488,0.0503,0.40
1769503419836308868,-4.4814,-0.5655,0.1998,-0.6215,0.1480,0.0455,0.40
1769503419886917964,-4.4814,-0.5655,0.1988,-0.6216,0.1490,0.0509,0.40
1769503419936363115,-4.4814,-0.5655,0.2003,-0.6215,0.1475,0.0423,0.40
1769503419986570980,-4.4814,-0.5654,0.1993,-0.6213,0.1485,0.0472,0.40
1769503420036606330,-4.4814,-0.5655,0.1991,-0.6215,0.1487,0.0487,0.40
1769503420086853905,-4.4815,-0.5656,0.2002,-0.6218,0.1477,0.0428,0.40
1769503420135959934,-4.4814,-0.5655,0.1993,-0.6214,0.1485,0.0471,0.40
1769503420185870642,-4.4814,-0.5654,0.1994,-0.6213,0.1483,0.0467,0.40
1769503420235725050,-4.4814,-0.5655,0.2002,-0.6214,0.1476,0.0420,0.40
1769503420285851681,-4.4813,-0.5655,0.2004,-0.6214,0.1474,0.0406,0.40
1769503420335851673,-4.4814,-0.5654,0.1999,-0.6213,0.1478,0.0429,0.40
1769503420385837651,-4.4814,-0.5654,0.1991,-0.6213,0.1486,0.0479,0.40
1769503420435723183,-4.4814,-0.5655,0.1994,-0.6214,0.1484,0.0473,0.40
1769503420485821744,-4.4814,-0.5654,0.1998,-0.6213,0.1479,0.0446,0.40
1769503420535942769,-4.4813,-0.5654,0.2002,-0.6213,0.1475,0.0420,0.40
1769503420585843952,-4.4814,-0.5655,0.2002,-0.6215,0.1476,0.0421,0.40
1769503420636013787,-4.4814,-0.5655,0.1994,-0.6214,0.1483,0.0464,0.40
1769503420685961998,-4.4814,-0.5654,0.1996,-0.6212,0.1481,0.0456,0.40
1769503420735707708,-4.4814,-0.5654,0.1993,-0.6212,0.1484,0.0474,0.40
1769503420785772500,-4.4814,-0.5654,0.1994,-0.6212,0.1483,0.0473,0.40
1769503420836024200,-4.4814,-0.5654,0.1994,-0.6212,0.1483,0.0473,0.40
1769503420886080045,-4.4814,-0.5654,0.1992,-0.6212,0.1484,0.0481,0.40
1769503420935959820,-4.4813,-0.5654,0.1990,-0.6212,0.1487,0.0494,0.40
1769503420986005501,-4.4813,-0.5654,0.1991,-0.6213,0.1486,0.0492,0.40
1769503421035957022,-4.4813,-0.5653,0.1990,-0.6210,0.1487,0.0495,0.40
1769503421085806586,-4.4813,-0.5653,0.1998,-0.6210,0.1478,0.0446,0.40
1769503421135768975,-4.4814,-0.5655,0.1987,-0.6215,0.1491,0.0508,0.40
1769503421185960157,-4.4813,-0.5654,0.2001,-0.6211,0.1475,0.0425,0.40
1769503421236139463,-4.4813,-0.5653,0.1998,-0.6210,0.1478,0.0434,0.40
1769503421285809961,-4.4813,-0.5653,0.1990,-0.6210,0.1486,0.0481,0.40
1769503421336842650,-4.4812,-0.5653,0.1994,-0.6210,0.1483,0.0466,0.40
1769503421386731964,-4.4813,-0.5653,0.2001,-0.6208,0.1475,0.0421,0.40
1769503421436193507,-4.4813,-0.5653,0.2002,-0.6210,0.1474,0.0408,0.40
1769503421486703696,-4.4813,-0.5653,0.1990,-0.6210,0.1486,0.0478,0.40
1769503421536263358,-4.4813,-0.5653,0.1992,-0.6209,0.1484,0.0473,0.40
1769503421586253106,-4.4813,-0.5653,0.1997,-0.6209,0.1478,0.0445,0.40
1769503421635772353,-4.4813,-0.5653,0.1991,-0.6210,0.1486,0.0483,0.40
1769503421686012415,-4.4813,-0.5653,0.1991,-0.6210,0.1486,0.0487,0.40
1769503421735898029,-4.4813,-0.5653,0.1997,-0.6208,0.1479,0.0449,0.40
1769503421785873810,-4.4812,-0.5653,0.1996,-0.6208,0.1479,0.0449,0.40
1769503421836345302,-4.4813,-0.5653,0.1990,-0.6209,0.1486,0.0484,0.40
1769503421886435529,-4.4813,-0.5653,0.1990,-0.6209,0.1486,0.0488,0.40
1769503421938780889,-4.4812,-0.5653,0.2000,-0.6208,0.1475,0.0429,0.40
1769503421988359858,-4.4812,-0.5653,0.1990,-0.6210,0.1486,0.0484,0.40
1769503422036012250,-4.4813,-0.5653,0.1998,-0.6209,0.1478,0.0443,0.40
1769503422086006097,-4.4812,-0.5652,0.2003,-0.6207,0.1472,0.0407,0.40
1769503422136017633,-4.4812,-0.5652,0.1986,-0.6206,0.1489,0.0503,0.40
1769503422185868111,-4.4813,-0.5654,0.1992,-0.6211,0.1484,0.0479,0.40
1769503422235790251,-4.4812,-0.5652,0.1994,-0.6207,0.1481,0.0463,0.40
1769503422285818040,-4.4812,-0.5652,0.1991,-0.6206,0.1483,0.0477,0.40
1769503422335755325,-4.4812,-0.5652,0.1999,-0.6205,0.1476,0.0432,0.40
1769503422385918288,-4.4812,-0.5652,0.1997,-0.6205,0.1478,0.0438,0.40
1769503422436030476,-4.4812,-0.5652,0.2000,-0.6207,0.1475,0.0424,0.40
1769503422485919223,-4.4812,-0.5653,0.1990,-0.6208,0.1486,0.0485,0.40
1769503422536019506,-4.4812,-0.5652,0.1989,-0.6207,0.1486,0.0492,0.40
1769503422586057243,-4.4812,-0.5652,0.1989,-0.6207,0.1486,0.0495,0.40
1769503422636398133,-4.4811,-0.5652,0.1998,-0.6205,0.1476,0.0439,0.40
1769503422686645159,-4.4812,-0.5653,0.1999,-0.6208,0.1477,0.0436,0.40
1769503422736359420,-4.4812,-0.5653,0.1993,-0.6208,0.1482,0.0466,0.40
1769503422786336443,-4.4812,-0.5652,0.1990,-0.6205,0.1484,0.0482,0.40
1769503422836129427,-4.4811,-0.5652,0.1997,-0.6205,0.1477,0.0442,0.40
1769503422886779406,-4.4811,-0.5652,0.1996,-0.6206,0.1479,0.0447,0.40
1769503422935934710,-4.4811,-0.5652,0.1997,-0.6206,0.1478,0.0445,0.40
1769503422985967659,-4.4811,-0.5652,0.1995,-0.6206,0.1480,0.0454,0.40
1769503423036032145,-4.4811,-0.5652,0.1998,-0.6206,0.1477,0.0438,0.40
1769503423086016145,-4.4811,-0.5652,0.1998,-0.6205,0.1476,0.0435,0.40
1769503423136020125,-4.4811,-0.5651,0.1997,-0.6204,0.1478,0.0443,0.40
1769503423186091860,-4.4811,-0.5651,0.1996,-0.6203,0.1478,0.0446,0.40
1769503423235953712,-4.4812,-0.5652,0.1995,-0.6207,0.1480,0.0456,0.40
1769503423285759599,-4.4811,-0.5652,0.1997,-0.6206,0.1478,0.0447,0.40
1769503423336050290,-4.4810,-0.5651,0.1985,-0.6203,0.1489,0.0513,0.40
1769503423385854962,-4.4810,-0.5651,0.1987,-0.6204,0.1488,0.0515,0.40
1769503423436040951,-4.4811,-0.5651,0.1989,-0.6203,0.1485,0.0500,0.40
1769503423486022010,-4.4810,-0.5651,0.1996,-0.6202,0.1477,0.0453,0.40
1769503423536094392,-4.4810,-0.5651,0.1988,-0.6203,0.1486,0.0499,0.40
1769503423585857679,-4.4810,-0.5651,0.1998,-0.6203,0.1476,0.0439,0.40
1769503423636028324,-4.4810,-0.5651,0.1999,-0.6203,0.1475,0.0425,0.40
1769503423685826363,-4.4810,-0.5650,0.1982,-0.6201,0.1491,0.0521,0.40
1769503423735833574,-4.4810,-0.5651,0.1987,-0.6202,0.1486,0.0502,0.40
1769503423785833894,-4.4811,-0.5652,0.1991,-0.6205,0.1484,0.0486,0.40
1769503423836031677,-4.4811,-0.5651,0.1997,-0.6203,0.1476,0.0441,0.40
1769503423885827897,-4.4810,-0.5650,0.1996,-0.6201,0.1477,0.0442,0.40
1769503423935927173,-4.4810,-0.5650,0.1987,-0.6201,0.1486,0.0492,0.40
1769503423986089657,-4.4810,-0.5651,0.1989,-0.6202,0.1484,0.0486,0.40
1769503424036036070,-4.4810,-0.5650,0.1989,-0.6201,0.1484,0.0486,0.40
1769503424085997710,-4.4810,-0.5650,0.1994,-0.6201,0.1480,0.0460,0.40
1769503424138546787,-4.4810,-0.5651,0.1987,-0.6202,0.1487,0.0499,0.40
1769503424186116444,-4.4810,-0.5650,0.1987,-0.6201,0.1486,0.0501,0.40
1769503424235984680,-4.4809,-0.5650,0.1995,-0.6199,0.1478,0.0454,0.40
1769503424286039345,-4.4810,-0.5650,0.1988,-0.6201,0.1486,0.0492,0.40
1769503424336042137,-4.4810,-0.5650,0.1993,-0.6199,0.1479,0.0457,0.40
1769503424386022078,-4.4809,-0.5649,0.1980,-0.6198,0.1492,0.0531,0.40
1769503424435953979,-4.4809,-0.5649,0.1997,-0.6197,0.1474,0.0435,0.40
1769503424485929267,-4.4809,-0.5649,0.1995,-0.6198,0.1477,0.0443,0.40
1769503424535808804,-4.4809,-0.5649,0.1988,-0.6197,0.1483,0.0478,0.40
1769503424585920655,-4.4809,-0.5649,0.1996,-0.6197,0.1477,0.0441,0.40
1769503424636038116,-4.4809,-0.5649,0.1995,-0.6198,0.1478,0.0444,0.40
1769503424685924434,-4.4809,-0.5649,0.1995,-0.6198,0.1478,0.0444,0.40
1769503424735902588,-4.4809,-0.5649,0.1996,-0.6197,0.1476,0.0439,0.40
1769503424787956557,-4.4809,-0.5648,0.1995,-0.6195,0.1476,0.0440,0.40
1769503424836091483,-4.4809,-0.5650,0.1998,-0.6200,0.1475,0.0432,0.40
1769503424885770983,-4.4809,-0.5650,0.1998,-0.6200,0.1475,0.0432,0.40
1769503424935710134,-4.4808,-0.5649,0.1994,-0.6196,0.1478,0.0451,0.40
1769503424985976968,-4.4808,-0.5649,0.1989,-0.6197,0.1483,0.0482,0.40
1769503425035990558,-4.4808,-0.5649,0.1996,-0.6197,0.1476,0.0450,0.40
1769503425086022253,-4.4808,-0.5649,0.1988,-0.6197,0.1484,0.0493,0.40
1769503425136024358,-4.4808,-0.5649,0.1987,-0.6197,0.1485,0.0501,0.40
1769503425185912407,-4.4808,-0.5649,0.1991,-0.6197,0.1481,0.0482,0.40
1769503425235930212,-4.4808,-0.5648,0.1986,-0.6195,0.1485,0.0507,0.40
1769503425285840995,-4.4808,-0.5648,0.1988,-0.6194,0.1483,0.0497,0.40
1769503425335921072,-4.4808,-0.5648,0.1994,-0.6195,0.1477,0.0458,0.40
1769503425386042393,-4.4808,-0.5649,0.1995,-0.6197,0.1477,0.0448,0.40
1769503425435791727,-4.4808,-0.5649,0.1991,-0.6196,0.1481,0.0470,0.40
1769503425485750320,-4.4808,-0.5648,0.1994,-0.6193,0.1476,0.0446,0.40
1769503425535928726,-4.4808,-0.5648,0.1990,-0.6195,0.1481,0.0472,0.40
1769503425585962097,-4.4807,-0.5648,0.1994,-0.6194,0.1477,0.0451,0.40
1769503425635726341,-4.4808,-0.5648,0.1994,-0.6195,0.1477,0.0450,0.40
1769503425685921800,-4.4808,-0.5648,0.1989,-0.6195,0.1482,0.0481,0.40
1769503425736004956,-4.4808,-0.5648,0.1987,-0.6195,0.1484,0.0496,0.40
1769503425785902971,-4.4807,-0.5648,0.1995,-0.6194,0.1476,0.0452,0.40
1769503425835888008,-4.4808,-0.5648,0.1990,-0.6195,0.1482,0.0478,0.40
1769503425885840223,-4.4808,-0.5649,0.1997,-0.6198,0.1476,0.0442,0.40
1769503425935969185,-4.4808,-0.5648,0.1992,-0.6193,0.1479,0.0460,0.40
1769503425985941391,-4.4807,-0.5648,0.1988,-0.6195,0.1483,0.0487,0.40
1769503426035930725,-4.4807,-0.5648,0.2001,-0.6193,0.1469,0.0411,0.40
1769503426085885719,-4.4807,-0.5648,0.1989,-0.6194,0.1482,0.0477,0.40
1769503426136023728,-4.4807,-0.5648,0.1988,-0.6194,0.1483,0.0490,0.40
1769503426185854966,-4.4807,-0.5648,0.1998,-0.6194,0.1473,0.0434,0.40
1769503426235962850,-4.4807,-0.5648,0.1995,-0.6194,0.1476,0.0446,0.40
1769503426285784842,-4.4808,-0.5648,0.1989,-0.6195,0.1482,0.0480,0.40
1769503426335979554,-4.4807,-0.5648,0.1990,-0.6194,0.1481,0.0481,0.40
