timestamp,x,y,yaw,cte,yaw_err,steer_cmd,v_cmd
1769503412877995311,-3.4291,-0.0748,0.0043,0.1006,0.0364,0.3308,0.40
1769503412928676503,-3.3901,-0.0750,0.0181,0.1000,0.0529,0.4247,0.40
1769503412978584427,-3.3741,-0.0746,0.0263,0.1013,0.0514,0.4216,0.40
1769503413028411541,-3.3613,-0.0744,0.0336,0.1019,0.0568,0.4490,0.40
1769503413077733356,-3.3322,-0.0735,0.0519,0.1044,0.0590,0.4596,0.40
1769503413127873926,-3.3160,-0.0729,0.0642,0.1064,0.0545,0.4274,0.40
1769503413178143285,-3.2965,-0.0718,0.0788,0.1097,0.0601,0.4513,0.40
1769503413228338468,-3.2836,-0.0708,0.0902,0.1125,0.0564,0.4241,0.40
1769503413277944493,-3.2549,-0.0683,0.1152,0.1202,0.0532,0.4019,0.40
1769503413328016769,-3.2357,-0.0664,0.1328,0.1259,0.0507,0.3817,0.40
1769503413377920615,-3.2198,-0.0646,0.1471,0.1313,0.0513,0.3807,0.40
1769503413427719812,-3.2007,-0.0619,0.1632,0.1394,0.0503,0.3769,0.40
1769503413482783839,-3.1786,-0.0581,0.1822,0.1507,0.0465,0.3606,0.40
1769503413529316004,-3.1597,-0.0550,0.1980,0.1603,0.0533,0.4055,0.40
1769503413581318299,-3.1441,-0.0521,0.2118,0.1676,0.0484,0.3854,0.40
1769503413627959909,-3.1254,-0.0483,0.2284,0.1781,0.0476,0.3892,0.40
1769503413684671118,-3.1031,-0.0432,0.2474,0.1905,0.0521,0.4269,0.40
1769503413728787925,-3.0839,-0.0388,0.2646,0.2000,0.0516,0.4355,0.40
1769503413778223989,-3.0682,-0.0343,0.2771,0.2093,0.0548,0.4643,0.40
1769503413827790513,-3.0495,-0.0292,0.2949,0.2184,0.0539,0.4701,0.40
1769503413884968901,-3.0278,-0.0228,0.3131,0.2291,0.0603,0.5193,0.40
1769503413928413100,-3.0094,-0.0173,0.3313,0.2370,0.0597,0.5268,0.40
1769503413979283183,-2.9942,-0.0120,0.3438,0.2443,0.0640,0.5594,0.40
1769503414028155755,-2.9762,-0.0056,0.3607,0.2527,0.0644,0.5714,0.40
1769503414079560215,-2.9555,0.0024,0.3826,0.2624,0.0602,0.5547,0.40
1769503414135236381,-2.9377,0.0091,0.4013,0.2690,0.0598,0.5529,0.40
1769503414180080166,-2.9231,0.0153,0.4192,0.2755,0.0591,0.5515,0.40
1769503414227858533,-2.9052,0.0228,0.4409,0.2817,0.0560,0.5361,0.40
1769503414282791233,-2.8850,0.0324,0.4648,0.2904,0.0581,0.5532,0.40
1769503414330569030,-2.8674,0.0409,0.4879,0.2969,0.0535,0.5317,0.40
1769503414377975181,-2.8529,0.0482,0.5059,0.3024,0.0535,0.5338,0.40
1769503414427754966,-2.8363,0.0574,0.5253,0.3094,0.0522,0.5314,0.40
1769503414477835119,-2.8251,0.0637,0.5411,0.3138,0.0541,0.5467,0.40
1769503414527906586,-2.8009,0.0786,0.5697,0.3246,0.0525,0.5495,0.40
1769503414578373613,-2.7873,0.0872,0.5892,0.3299,0.0512,0.5478,0.40
1769503414628022141,-2.7711,0.0976,0.6115,0.3357,0.0477,0.5329,0.40
1769503414677877523,-2.7608,0.1049,0.6240,0.3404,0.0528,0.5666,0.40
1769503414728385601,-2.7477,0.1137,0.6413,0.3441,0.0461,0.5348,0.40
1769503414777682490,-2.7227,0.1328,0.6741,0.3549,0.0496,0.5644,0.40
1769503414827890819,-2.7227,0.1328,0.6741,0.3549,0.0496,0.5671,0.40
1769503414877774546,-2.6956,0.1545,0.7115,0.3648,0.0498,0.5806,0.40
1769503414927981347,-2.6884,0.1605,0.7238,0.3671,0.0471,0.5688,0.40
1769503414980141600,-2.6644,0.1812,0.7608,0.3749,0.0483,0.5834,0.40
1769503415028556675,-2.6531,0.1917,0.7772,0.3787,0.0508,0.6034,0.40
1769503415078628532,-2.6400,0.2050,0.7992,0.3848,0.0474,0.5920,0.40
1769503415134610331,-2.6248,0.2208,0.8210,0.3911,0.0447,0.5820,0.40
1769503415184224317,-2.6116,0.2344,0.8453,0.3949,0.0491,0.6101,0.40
1769503415229082344,-2.6014,0.2462,0.8634,0.3995,0.0495,0.6203,0.40
1769503415278297608,-2.5930,0.2555,0.8791,0.4021,0.0442,0.5935,0.40
1769503415331019033,-2.5751,0.2770,0.9121,0.4084,0.0405,0.5753,0.40
1769503415380958794,-2.5637,0.2918,0.9327,0.4134,0.0479,0.6215,0.40
1769503415430780949,-2.5540,0.3041,0.9530,0.4157,0.0387,0.5738,0.40
1769503415478830034,-2.5428,0.3193,0.9767,0.4192,0.0433,0.6012,0.40
1769503415536058972,-2.5303,0.3374,1.0034,0.4238,0.0360,0.5644,0.40
1769503415586476130,-2.5203,0.3532,1.0253,0.4283,0.0319,0.5426,0.40
1769503415630871033,-2.5121,0.3663,1.0439,0.4314,0.0308,0.5367,0.40
1769503415678537021,-2.5121,0.3663,1.0439,0.4314,0.0308,0.5368,0.40
1769503415728511715,-2.4968,0.3936,1.0809,0.4393,0.0259,0.5179,0.40
1769503415786104770,-2.4922,0.4020,1.0910,0.4412,0.0238,0.5081,0.40
1769503415829820870,-2.4757,0.4329,1.1345,0.4464,0.0112,0.4409,0.40
1769503415878692300,-2.4757,0.4329,1.1345,0.4464,0.0112,0.4355,0.40
1769503415930575759,-2.4621,0.4616,1.1731,0.4518,-0.0060,0.3397,0.40
1769503415982413863,-2.4514,0.4887,1.2036,0.4586,-0.0182,0.2681,0.40
1769503416034301170,-2.4451,0.5039,1.2203,0.4605,-0.0223,0.2416,0.40
1769503416078947154,-2.4385,0.5226,1.2376,0.4643,-0.0286,0.2114,0.40
1769503416132077985,-2.4305,0.5448,1.2565,0.4664,-0.0306,0.2074,0.40
1769503416180397726,-2.4241,0.5638,1.2696,0.4681,-0.0297,0.2242,0.40
1769503416229054637,-2.4192,0.5797,1.2808,0.4691,-0.0364,0.1994,0.40
1769503416278890995,-2.4133,0.5986,1.2918,0.4689,-0.0375,0.2023,0.40
1769503416328546201,-2.4093,0.6111,1.2999,0.4678,-0.0406,0.1943,0.40
1769503416378402945,-2.4014,0.6389,1.3125,0.4658,-0.0397,0.2077,0.40
1769503416427775342,-2.3966,0.6574,1.3210,0.4639,-0.0397,0.2171,0.40
1769503416478029397,-2.3926,0.6724,1.3267,0.4609,-0.0368,0.2430,0.40
1769503416528370081,-2.3893,0.6845,1.3339,0.4577,-0.0397,0.2343,0.40
1769503416581641011,-2.3828,0.7122,1.3466,0.4510,-0.0409,0.2277,0.40
1769503416628025679,-2.3789,0.7280,1.3553,0.4453,-0.0415,0.2238,0.40
1769503416677836621,-2.3742,0.7469,1.3684,0.4372,-0.0468,0.1894,0.40
1769503416727828116,-2.3718,0.7584,1.3752,0.4327,-0.0502,0.1657,0.40
1769503416777858353,-2.3686,0.7719,1.3854,0.4261,-0.0529,0.1444,0.40
1769503416827887737,-2.3645,0.7940,1.4052,0.4166,-0.0669,0.0528,0.40
1769503416877891478,-2.3630,0.8022,1.4123,0.4124,-0.0708,0.0207,0.40
1769503416927808596,-2.3615,0.8098,1.4189,0.4083,-0.0740,-0.0034,0.40
1769503416978183843,-2.3604,0.8165,1.4222,0.4058,-0.0781,-0.0269,0.40
1769503417028752754,-2.3597,0.8214,1.4236,0.4041,-0.0766,-0.0150,0.40
1769503417079435959,-2.3591,0.8256,1.4261,0.4022,-0.0796,-0.0260,0.40
1769503417128327828,-2.3583,0.8313,1.4244,0.3998,-0.0750,0.0062,0.40
1769503417179580932,-2.3570,0.8394,1.4256,0.3960,-0.0735,0.0230,0.40
1769503417227831759,-2.3555,0.8481,1.4270,0.3916,-0.0722,0.0364,0.40
1769503417277923964,-2.3542,0.8566,1.4257,0.3877,-0.0717,0.0438,0.40
1769503417327744140,-2.3525,0.8679,1.4275,0.3826,-0.0677,0.0690,0.40
1769503417377901119,-2.3512,0.8759,1.4276,0.3786,-0.0684,0.0674,0.40
1769503417427974512,-2.3485,0.8938,1.4286,0.3706,-0.0644,0.0866,0.40
1769503417477964927,-2.3469,0.9033,1.4311,0.3657,-0.0640,0.0882,0.40
1769503417527707912,-2.3454,0.9147,1.4327,0.3611,-0.0636,0.0881,0.40
1769503417577934282,-2.3442,0.9221,1.4344,0.3575,-0.0625,0.0916,0.40
1769503417627926797,-2.3429,0.9308,1.4367,0.3538,-0.0624,0.0882,0.40
1769503417677802011,-2.3406,0.9451,1.4413,0.3467,-0.0613,0.0863,0.40
1769503417727974139,-2.3395,0.9540,1.4432,0.3434,-0.0643,0.0646,0.40
1769503417777866686,-2.3387,0.9595,1.4440,0.3411,-0.0624,0.0698,0.40
1769503417827976889,-2.3381,0.9638,1.4455,0.3393,-0.0643,0.0557,0.40
1769503417877740079,-2.3355,0.9809,1.4515,0.3316,-0.0652,0.0402,0.40
1769503417927926167,-2.3349,0.9885,1.4534,0.3297,-0.0653,0.0358,0.40
1769503417977998590,-2.3342,0.9948,1.4550,0.3277,-0.0648,0.0356,0.40
1769503418027900672,-2.3325,1.0100,1.4596,0.3225,-0.0681,0.0106,0.40
1769503418078029799,-2.3310,1.0206,1.4639,0.3180,-0.0701,-0.0080,0.40
1769503418127888217,-2.3299,1.0299,1.4652,0.3148,-0.0694,-0.0092,0.40
1769503418177912837,-2.3291,1.0372,1.4670,0.3124,-0.0691,-0.0094,0.40
1769503418227792837,-2.3271,1.0525,1.4702,0.3063,-0.0677,-0.0061,0.40
1769503418277775834,-2.3261,1.0622,1.4694,0.3034,-0.0652,0.0079,0.40
1769503418327846290,-2.3253,1.0702,1.4698,0.3009,-0.0665,0.0012,0.40
1769503418377948923,-2.3246,1.0765,1.4708,0.2988,-0.0654,0.0062,0.40
1769503418427905732,-2.3237,1.0844,1.4709,0.2962,-0.0635,0.0161,0.40
1769503418477804805,-2.3219,1.1000,1.4721,0.2906,-0.0632,0.0141,0.40
1769503418527979168,-2.3210,1.1077,1.4720,0.2880,-0.0610,0.0249,0.40
1769503418577971693,-2.3200,1.1171,1.4718,0.2851,-0.0591,0.0346,0.40
1769503418627810259,-2.3188,1.1284,1.4725,0.2814,-0.0581,0.0377,0.40
1769503418677928603,-2.3188,1.1284,1.4725,0.2814,-0.0581,0.0377,0.40
1769503418728031593,-2.3185,1.1319,1.4724,0.2804,-0.0558,0.0488,0.40
1769503418777990508,-2.3157,1.1571,1.4735,0.2720,-0.0536,0.0531,0.40
1769503418828952705,-2.3143,1.1679,1.4736,0.2679,-0.0517,0.0599,0.40
1769503418877944821,-2.3143,1.1679,1.4736,0.2679,-0.0517,0.0595,0.40
1769503418927901055,-2.3126,1.1818,1.4751,0.2627,-0.0489,0.0692,0.40
1769503418978116093,-2.3112,1.1940,1.4773,0.2586,-0.0494,0.0612,0.40
1769503419028910799,-2.3105,1.2050,1.4761,0.2564,-0.0472,0.0695,0.40
1769503419077916090,-2.3097,1.2147,1.4757,0.2541,-0.0454,0.0760,0.40
1769503419127928265,-2.3085,1.2231,1.4798,0.2506,-0.0473,0.0601,0.40
1769503419178347292,-2.3074,1.2333,1.4806,0.2473,-0.0463,0.0588,0.40
1769503419231856965,-2.3062,1.2452,1.4837,0.2437,-0.0479,0.0426,0.40
1769503419280435944,-2.3052,1.2549,1.4855,0.2405,-0.0470,0.0411,0.40
1769503419328666031,-2.3044,1.2628,1.4872,0.2381,-0.0492,0.0238,0.40
1769503419378683073,-2.3036,1.2722,1.4882,0.2359,-0.0492,0.0183,0.40
1769503419431091664,-2.3026,1.2833,1.4905,0.2329,-0.0507,0.0041,0.40
1769503419479183871,-2.3018,1.2929,1.4924,0.2303,-0.0519,-0.0076,0.40
1769503419529863198,-2.3012,1.3009,1.4934,0.2285,-0.0526,-0.0150,0.40
1769503419578502488,-2.3001,1.3103,1.4953,0.2254,-0.0539,-0.0271,0.40
1769503419633585056,-2.2990,1.3225,1.4958,0.2220,-0.0545,-0.0350,0.40
1769503419678270181,-2.2980,1.3374,1.4957,0.2189,-0.0553,-0.0428,0.40
1769503419728146469,-2.2968,1.3532,1.4950,0.2154,-0.0562,-0.0512,0.40
1769503419778636613,-2.2946,1.3753,1.4954,0.2087,-0.0591,-0.0750,0.40
1769503419829669957,-2.2931,1.3914,1.4954,0.2044,-0.0613,-0.0930,0.40
1769503419881179142,-2.2903,1.4278,1.4931,0.1959,-0.0682,-0.1432,0.40
1769503419930156878,-2.2884,1.4467,1.4904,0.1901,-0.0709,-0.1681,0.40
1769503419978419487,-2.2867,1.4676,1.4849,0.1852,-0.0727,-0.1842,0.40
1769503420032108002,-2.2848,1.4894,1.4781,0.1793,-0.0737,-0.1946,0.40
1769503420080731224,-2.2831,1.5071,1.4707,0.1743,-0.0745,-0.2014,0.40
1769503420128146026,-2.2813,1.5215,1.4675,0.1688,-0.0790,-0.2298,0.40
1769503420177954292,-2.2794,1.5392,1.4586,0.1633,-0.0760,-0.2163,0.40
1769503420228251619,-2.2784,1.5518,1.4536,0.1601,-0.0806,-0.2411,0.40
1769503420278145166,-2.2744,1.5808,1.4384,0.1481,-0.0809,-0.2524,0.40
1769503420327982814,-2.2710,1.6008,1.4289,0.1381,-0.0820,-0.2652,0.40
1769503420378001408,-2.2689,1.6175,1.4193,0.1316,-0.0844,-0.2827,0.40
1769503420427843932,-2.2669,1.6304,1.4125,0.1256,-0.0844,-0.2860,0.40
1769503420477811520,-2.2616,1.6593,1.3946,0.1097,-0.0852,-0.3030,0.40
1769503420527884551,-2.2579,1.6783,1.3824,0.0987,-0.0863,-0.3172,0.40
1769503420578001350,-2.2548,1.6938,1.3711,0.0894,-0.0883,-0.3358,0.40
1769503420627978785,-2.2525,1.7065,1.3611,0.0825,-0.0866,-0.3304,0.40
1769503420677965713,-2.2458,1.7340,1.3398,0.0625,-0.0866,-0.3461,0.40
1769503420727858527,-2.2429,1.7501,1.3248,0.0536,-0.0879,-0.3596,0.40
1769503420777820964,-2.2378,1.7695,1.3112,0.0384,-0.0900,-0.3851,0.40
1769503420827986402,-2.2378,1.7695,1.3112,0.0384,-0.0900,-0.3843,0.40
1769503420877683454,-2.2263,1.8108,1.2745,0.0026,-0.1704,-0.8815,0.40
1769503420928892330,-2.2204,1.8292,1.2575,-0.0092,-0.1719,-0.9703,0.40
1769503420977925651,-2.2155,1.8444,1.2430,-0.0189,-0.1759,-1.0000,0.40
1769503421027991486,-2.2112,1.8561,1.2249,-0.0297,-0.0502,-0.3022,0.40
1769503421082574057,-2.2014,1.8821,1.1710,-0.0451,-0.1501,-0.7527,0.40
1769503421128009888,-2.1945,1.8983,1.1332,-0.0569,-0.1312,-0.6775,0.40
1769503421177738771,-2.1883,1.9117,1.1022,-0.0671,-0.1185,-0.6010,0.40
1769503421227834112,-2.1804,1.9290,1.0692,-0.0792,-0.1053,-0.5132,0.40
1769503421283914132,-2.1689,1.9489,1.0290,-0.0967,-0.0919,-0.4245,0.40
1769503421330775886,-2.1582,1.9663,0.9915,-0.1121,-0.0730,-0.3074,0.40
1769503421378596417,-2.1491,1.9810,0.9642,-0.1244,-0.0648,-0.2486,0.40
1769503421429168008,-2.1371,1.9979,0.9364,-0.1404,-0.0639,-0.2502,0.40
1769503421482166989,-2.1230,2.0169,0.9106,-0.1583,-0.0656,-0.2862,0.40
1769503421530608286,-2.1107,2.0327,0.8936,-0.1730,-0.0679,-0.3305,0.40
1769503421578670908,-2.1005,2.0451,0.8795,-0.1849,-0.0728,-0.3913,0.40
1769503421627923326,-2.0881,2.0596,0.8639,-0.1986,-0.0856,-0.5058,0.40
1769503421677803676,-2.0881,2.0596,0.8639,-0.1986,-0.0856,-0.5347,0.40
1769503421728096964,-2.0700,2.0812,0.8374,-0.2165,-0.0904,-0.5991,0.40
1769503421778005921,-2.0509,2.1021,0.8056,-0.2346,-0.1375,-0.9173,0.40
1769503421830079692,-2.0376,2.1159,0.7792,-0.2463,-0.1148,-0.8373,0.40
1769503421878746647,-2.0376,2.1159,0.7792,-0.2463,-0.1148,-0.8320,0.40
1769503421935598023,-2.0081,2.1444,0.7126,-0.2703,-0.0981,-0.7408,0.40
1769503421985484102,-1.9964,2.1540,0.6771,-0.2800,-0.0806,-0.6200,0.40
1769503422027940794,-1.9818,2.1661,0.6393,-0.2913,-0.0612,-0.4889,0.40
1769503422078528108,-1.9717,2.1736,0.6129,-0.2992,-0.0514,-0.4040,0.40
1769503422127920472,-1.9476,2.1901,0.5576,-0.3182,-0.0203,-0.2161,0.40
1769503422177890640,-1.9302,2.2004,0.5263,-0.3320,-0.0036,-0.1021,0.40
1769503422227758648,-1.9151,2.2090,0.5028,-0.3434,0.0058,-0.0441,0.40
1769503422277978147,-1.9029,2.2157,0.4887,-0.3521,0.0060,-0.0562,0.40
1769503422327862034,-1.8759,2.2301,0.4669,-0.3699,0.0013,-0.1253,0.40
1769503422377910635,-1.8618,2.2375,0.4589,-0.3782,0.0025,-0.1599,0.40
1769503422427969024,-1.8450,2.2452,0.4523,-0.3884,-0.0028,-0.2344,0.40
1769503422477886132,-1.8340,2.2506,0.4472,-0.3939,-0.0100,-0.3182,0.40
1769503422528105432,-1.8085,2.2630,0.4340,-0.4046,-0.0154,-0.3961,0.40
1769503422578087230,-1.7908,2.2713,0.4229,-0.4107,-0.0164,-0.4370,0.40
1769503422628563622,-1.7762,2.2778,0.4112,-0.4152,-0.0162,-0.4601,0.40
1769503422680712514,-1.7643,2.2832,0.3979,-0.4180,-0.0089,-0.4305,0.40
1769503422731513218,-1.7369,2.2939,0.3687,-0.4250,0.0048,-0.3556,0.40
1769503422779317894,-1.7186,2.3012,0.3449,-0.4274,0.0180,-0.2691,0.40
1769503422829098409,-1.7033,2.3070,0.3251,-0.4288,0.0277,-0.1998,0.40
1769503422879907226,-1.6851,2.3130,0.3043,-0.4307,0.0396,-0.1220,0.40
1769503422928077595,-1.6761,2.3156,0.2940,-0.4317,0.0459,-0.0803,0.40
1769503422977744423,-1.6455,2.3245,0.2660,-0.4327,0.0577,-0.0123,0.40
1769503423027940801,-1.6299,2.3287,0.2554,-0.4321,0.0652,0.0308,0.40
1769503423077824495,-1.6110,2.3335,0.2464,-0.4308,0.0672,0.0362,0.40
1769503423128203689,-1.5892,2.3391,0.2383,-0.4272,0.0642,0.0055,0.40
1769503423177867203,-1.5705,2.3435,0.2347,0.0000,-0.0285,-0.0322,0.40
1769503423228030213,-1.5552,2.3471,0.2304,0.0000,-0.0266,-0.1031,0.40
1769503423277846071,-1.5362,2.3512,0.2295,0.0000,-0.0299,-0.1490,0.40
1769503423329005343,-1.5144,2.3561,0.2229,0.0000,-0.0278,-0.1562,0.40
1769503423377695464,-1.4955,2.3602,0.2196,0.0000,-0.0286,-0.1576,0.40
1769503423427981813,-1.4799,2.3636,0.2132,0.0000,-0.0265,-0.1434,0.40
1769503423478045739,-1.4611,2.3675,0.2051,0.0000,-0.0224,-0.1188,0.40
1769503423528389112,-1.4388,2.3722,0.1958,0.0000,-0.0173,-0.0886,0.40
1769503423577691037,-1.4196,2.3760,0.1874,0.0000,-0.0128,-0.0602,0.40
1769503423628202897,-1.4037,2.3790,0.1806,0.0000,-0.0096,-0.0374,0.40
1769503423677928226,-1.3846,2.3823,0.1727,0.0000,-0.0051,-0.0133,0.40
1769503423727991574,-1.3719,2.3844,0.1671,0.0000,-0.0012,0.0071,0.40
1769503423777940755,-1.3435,2.3886,0.1576,0.0000,0.0032,0.0268,0.40
1769503423828019743,-1.3373,2.3899,0.1543,0.0000,0.0062,0.0407,0.40
1769503423877984150,-1.3092,2.3934,0.1470,0.0000,0.0097,0.0539,0.40
1769503423927979686,-1.2967,2.3953,0.1430,0.0000,0.0123,0.0625,0.40
1769503423979313390,-1.2685,2.3994,0.1397,0.0000,0.0112,0.0583,0.40
1769503424028006093,-1.2524,2.4015,0.1355,0.0000,0.0128,0.0596,0.40
1769503424078135692,-1.2331,2.4041,0.1331,0.0000,0.0125,0.0553,0.40
1769503424128018450,-1.2198,2.4060,0.1316,0.0000,0.0126,0.0513,0.40
1769503424177803325,-1.1908,2.4097,0.1275,0.0000,0.0129,0.0485,0.40
1769503424227995920,-1.1747,2.4116,0.1259,0.0000,0.0121,0.0423,0.40
1769503424278009510,-1.1558,2.4136,0.1257,0.0000,0.0103,0.0329,0.40
1769503424327956257,-1.1430,2.4150,0.1247,0.0000,0.0102,0.0289,0.40
1769503424378527436,-1.1145,2.4189,0.1184,0.0000,0.0125,0.0332,0.40
1769503424427913905,-1.0955,2.4201,0.1187,0.0000,0.0108,0.0274,0.40
1769503424477899097,-1.0797,2.4222,0.1150,0.0000,0.0119,0.0290,0.40
1769503424528007501,-1.0667,2.4237,0.1144,0.0000,0.0115,0.0271,0.40
1769503424578879392,-1.0378,2.4267,0.1104,0.0000,0.0124,0.0291,0.40
1769503424628303206,-1.0181,2.4287,0.1095,0.0000,0.0112,0.0252,0.40
1769503424677802418,-1.0181,2.4287,0.1095,0.0000,0.0112,0.0242,0.40
1769503424728134735,-0.9890,2.4315,0.1061,0.0000,0.0117,0.0250,0.40
1769503424779211852,-0.9762,2.4329,0.1049,0.0000,0.0119,0.0256,0.40
1769503424827687372,-0.9409,2.4365,0.1015,0.0000,0.0112,0.0232,0.40
1769503424878024384,-0.9409,2.4365,0.1015,0.0000,0.0112,0.0227,0.40
1769503424927926835,-0.9057,2.4396,0.0966,0.0000,0.0136,0.0300,0.40
1769503424977856309,-0.8960,2.4404,0.0968,0.0000,0.0126,0.0279,0.40
1769503425028008965,-0.8643,2.4431,0.0937,0.0000,0.0133,0.0297,0.40
1769503425077853878,-0.8484,2.4442,0.0920,0.0000,0.0134,0.0302,0.40
1769503425127999022,-0.8291,2.4461,0.0898,0.0000,0.0137,0.0309,0.40
1769503425177903279,-0.8161,2.4474,0.0876,0.0000,0.0149,0.0347,0.40
1769503425228532052,-0.7872,2.4495,0.0856,0.0000,0.0147,0.0343,0.40
1769503425277836591,-0.7711,2.4508,0.0844,0.0000,0.0143,0.0326,0.40
1769503425327938186,-0.7516,2.4521,0.0822,0.0000,0.0151,0.0344,0.40
1769503425377803061,-0.7387,2.4532,0.0811,0.0000,0.0153,0.0351,0.40
1769503425428930582,-0.7097,2.4553,0.0791,0.0000,0.0152,0.0345,0.40
1769503425477860342,-0.6937,2.4565,0.0773,0.0000,0.0155,0.0347,0.40
1769503425528011007,-0.6746,2.4577,0.0767,0.0000,0.0157,0.0352,0.40
1769503425577932002,-0.6617,2.4586,0.0738,0.0000,0.0170,0.0389,0.40
1769503425628709873,-0.6329,2.4606,0.0716,0.0000,0.0171,0.0394,0.40
1769503425677999983,-0.6134,2.4620,0.0694,0.0000,0.0180,0.0420,0.40
1769503425727821917,-0.5970,2.4629,0.0685,0.0000,0.0185,0.0435,0.40
1769503425777897565,-0.5841,2.4636,0.0671,0.0000,0.0187,0.0440,0.40
1769503425829667430,-0.5551,2.4652,0.0667,0.0000,0.0182,0.0419,0.40
1769503425877906603,-0.5358,2.4664,0.0647,0.0000,0.0189,0.0433,0.40
1769503425927855226,-0.5196,2.4675,0.0622,0.0000,0.0201,0.0465,0.40
1769503425978002105,-0.5002,2.4685,0.0615,0.0000,0.0196,0.0452,0.40
1769503426028964223,-0.4777,2.4696,0.0597,0.0000,0.0205,0.0472,0.40
1769503426078138141,-0.4714,2.4698,0.0597,0.0000,0.0201,0.0456,0.40
1769503426127903723,-0.4427,2.4712,0.0579,0.0000,0.0203,0.0456,0.40
1769503426178011603,-0.4233,2.4725,0.0544,0.0000,0.0226,0.0523,0.40
1769503426228413438,-0.4103,2.4732,0.0537,0.0000,0.0227,0.0532,0.40
1769503426277986171,-0.3812,2.4744,0.0519,0.0000,0.0234,0.0551,0.40
1769503426327975394,-0.3649,2.4751,0.0507,0.0000,0.0236,0.0554,0.40
1769503426377982710,-0.3456,2.4763,0.0488,0.0000,0.0242,0.0568,0.40
1769503426428337294,-0.3328,2.4768,0.0474,0.0000,0.0254,0.0599,0.40
1769503426478296873,-0.3041,2.4779,0.0463,0.0000,0.0253,0.0594,0.40
1769503426527911428,-0.2879,2.4783,0.0460,0.0000,0.0256,0.0594,0.40
1769503426577996248,-0.2686,2.4788,0.0457,0.0000,0.0254,0.0579,0.40
1769503426628324448,-0.2558,2.4795,0.0430,0.0000,0.0269,0.0615,0.40
