timestamp,x,y,yaw,cte,yaw_err,steer_cmd,v_cmd
1769503410984779233,-5.0374,1.3302,1.4831,-0.0461,0.1240,0.8514,0.04
1769503411038822711,-5.0374,1.3302,1.4831,-0.0419,0.0624,0.4530,0.08
1769503411083330547,-5.0376,1.3283,1.4834,-0.0414,0.0618,0.4269,0.12
1769503411133725061,-5.0381,1.3181,1.4863,-0.0405,0.0638,0.4106,0.16
1769503411188560615,-5.0392,1.3051,1.5016,-0.0381,0.0571,0.3428,0.20
1769503411234153169,-5.0398,1.2996,1.5051,-0.0369,0.0528,0.2904,0.24
1769503411284239766,-5.0392,1.3024,1.5034,-0.0381,0.0553,0.2766,0.28
1769503411332984645,-5.0386,1.3110,1.5160,-0.0394,0.0387,0.1566,0.32
1769503411383920485,-5.0376,1.3261,1.5347,-0.0414,0.0105,-0.0455,0.36
1769503411437547772,-5.0375,1.3484,1.5569,-0.0417,-0.0236,-0.2949,0.40
1769503411490543449,-5.0367,1.3695,1.5678,0.0000,-0.3715,-1.0000,0.40
1769503411532535630,-5.0371,1.3873,1.5704,-0.0467,0.0229,-0.1686,0.40
1769503411582645056,-5.0364,1.4092,1.5569,-0.0439,-0.0725,-0.5537,0.40
1769503411634550986,-5.0362,1.4339,1.5277,0.0000,-0.4643,-1.0000,0.40
1769503411685009358,-5.0344,1.4538,1.5109,-0.0527,0.0532,0.2164,0.40
1769503411734026762,-5.0342,1.4697,1.4933,-0.0482,-0.0694,-0.2833,0.40
1769503411782652503,-5.0320,1.4877,1.4584,-0.0526,-0.0521,-0.1539,0.40
1769503411833041888,-5.0320,1.4877,1.4584,-0.0526,-0.0521,-0.1297,0.40
1769503411892192166,-5.0264,1.5272,1.4026,-0.0639,-0.0433,-0.0856,0.40
1769503411934177712,-5.0229,1.5429,1.3938,-0.0710,-0.0532,-0.1535,0.40
1769503411986889384,-5.0197,1.5623,1.3844,-0.0773,-0.0752,-0.3177,0.40
1769503412039673228,-5.0153,1.5849,1.3736,-0.0860,-0.0973,-0.5013,0.40
1769503412087100741,-5.0115,1.6049,1.3667,-0.0937,-0.1249,-0.7151,0.40
1769503412133378727,-5.0080,1.6212,1.3571,-0.1008,-0.1503,-0.9168,0.40
1769503412182929463,-5.0036,1.6401,1.3372,-0.1095,-0.1671,-1.0000,0.40
1769503412239933375,-4.9983,1.6614,1.3035,-0.1320,0.0660,0.4346,0.40
1769503412283448804,-4.9935,1.6792,1.2652,-0.1296,-0.1732,-0.8819,0.40
1769503412332858021,-4.9885,1.6930,1.2403,-0.1397,-0.1860,-1.0000,0.40
1769503412383438950,-4.9864,1.7082,1.2030,-0.1582,0.0961,0.6332,0.40
1769503412439765615,-4.9793,1.7270,1.1813,-0.1580,-0.2124,-1.0000,0.40
1769503412486277801,-4.9732,1.7433,1.1529,-0.1874,0.0868,0.5602,0.40
1769503412532889836,-4.9662,1.7586,1.1222,-0.1842,-0.2221,-1.0000,0.40
1769503412582424068,-4.9579,1.7776,1.0896,-0.2210,0.0735,0.4412,0.40
1769503412637857477,-4.9461,1.7985,1.0553,-0.2245,-0.2461,-1.0000,0.40
1769503412682699916,-4.9461,1.7985,1.0553,-0.2470,0.0700,0.3194,0.40
1769503412732149042,-4.9340,1.8220,1.0122,-0.2487,-0.2447,-1.0000,0.40
1769503412785656496,-4.9208,1.8414,0.9862,-0.3027,0.0119,-0.1211,0.40
1769503412832151771,-4.9081,1.8662,0.9318,-0.2997,-0.2530,-1.0000,0.40
1769503412882340078,-4.9081,1.8662,0.9318,-0.3296,0.0006,-0.2484,0.40
1769503412932310059,-4.8902,1.8943,0.8827,-0.3295,-0.2547,-1.0000,0.40
1769503412982329420,-4.8816,1.9047,0.8619,-0.3772,-0.0484,-0.6457,0.40
1769503413037003473,-4.8677,1.9203,0.8212,-0.3632,-0.2377,-1.0000,0.40
1769503413082247712,-4.8534,1.9368,0.7810,-0.4191,-0.0489,-0.6809,0.40
1769503413132214936,-4.8402,1.9494,0.7455,-0.3968,-0.2137,-1.0000,0.40
1769503413182450035,-4.8246,1.9650,0.7019,-0.4532,-0.0333,-0.5276,0.40
1769503413235457209,-4.8054,1.9795,0.6465,-0.4310,-0.1625,-1.0000,0.40
1769503413282258876,-4.7877,1.9896,0.6103,-0.4937,-0.0020,-0.2722,0.40
1769503413332446098,-4.7719,1.9980,0.5758,-0.4630,-0.1193,-0.8426,0.40
1769503413382452892,-4.7593,2.0072,0.5453,-0.4692,-0.1050,-0.8286,0.40
1769503413432590791,-4.7434,2.0151,0.5144,-0.4792,-0.0868,-0.7546,0.40
1769503413482978494,-4.7244,2.0257,0.4847,-0.4861,-0.0714,-0.6707,0.40
1769503413532240565,-4.7078,2.0356,0.4517,-0.4875,-0.0532,-0.5561,0.40
1769503413582628471,-4.6935,2.0431,0.4237,-0.4876,-0.0381,-0.4551,0.40
1769503413632461390,-4.6763,2.0521,0.3930,-0.4846,-0.0207,-0.3408,0.40
1769503413684867746,-4.6557,2.0611,0.3579,-0.4799,0.0026,-0.1907,0.40
1769503413732263320,-4.6376,2.0681,0.3360,-0.4741,0.0143,-0.1100,0.40
1769503413782424415,-4.6226,2.0747,0.3198,-0.4649,0.0191,-0.0793,0.40
1769503413832533796,-4.6042,2.0823,0.3057,-0.4519,0.0222,-0.0691,0.40
1769503413887241156,-4.5821,2.0922,0.2970,-0.4323,0.0142,-0.1317,0.40
1769503413932538012,-4.5625,2.1010,0.2887,-0.4147,0.0104,-0.1740,0.40
1769503413982569318,-4.5470,2.1044,0.2841,-0.4078,0.0105,-0.2062,0.40
1769503414032495114,-4.5283,2.1102,0.2775,-0.3962,0.0086,-0.2379,0.40
1769503414082358420,-4.5071,2.1175,0.2676,-0.3816,0.0052,-0.2718,0.40
1769503414135866797,-4.4895,2.1232,0.2580,-0.3702,0.0061,-0.2803,0.40
1769503414182853436,-4.4751,2.1282,0.2480,-0.3603,0.0109,-0.2566,0.40
1769503414232533320,-4.4575,2.1337,0.2341,-0.3493,0.0165,-0.2197,0.40
1769503414282970113,-4.4362,2.1392,0.2200,-0.3383,0.0234,-0.1699,0.40
1769503414332739962,-4.4182,2.1456,0.2048,-0.3254,0.0291,-0.1224,0.40
1769503414382471825,-4.4038,2.1512,0.1912,-0.3142,0.0330,-0.0874,0.40
1769503414432570517,-4.3883,2.1594,0.1708,-0.2979,0.0409,-0.0260,0.40
1769503414482489680,-4.3697,2.1646,0.1650,-0.2875,0.0390,-0.0276,0.40
1769503414532563334,-4.3524,2.1666,0.1557,-0.2834,0.0476,0.0196,0.40
1769503414582699394,-4.3369,2.1700,0.1552,0.0000,-0.0167,-0.0202,0.40
1769503414632438036,-4.3157,2.1724,0.1503,0.0000,-0.0154,-0.0640,0.40
1769503414682363969,-4.2906,2.1771,0.1483,0.0000,-0.0172,-0.0918,0.40
1769503414732422152,-4.2692,2.1808,0.1470,0.0000,-0.0195,-0.1072,0.40
1769503414782236417,-4.2494,2.1848,0.1430,0.0000,-0.0194,-0.1077,0.40
1769503414832295803,-4.2494,2.1848,0.1430,0.0000,-0.0194,-0.1031,0.40
1769503414882327724,-4.2152,2.1900,0.1420,0.0000,-0.0241,-0.1111,0.40
1769503414935379694,-4.1945,2.1944,0.1327,0.0000,-0.0192,-0.0896,0.40
1769503414983027584,-4.1764,2.1969,0.1337,0.0000,-0.0229,-0.0921,0.40
1769503415032873707,-4.1610,2.1992,0.1310,0.0000,-0.0219,-0.0828,0.40
1769503415082811045,-4.1419,2.2026,0.1300,0.0000,-0.0244,-0.0841,0.40
1769503415135484434,-4.1192,2.2068,0.1202,0.0000,-0.0194,-0.0636,0.40
1769503415187866908,-4.0993,2.2086,0.1186,0.0000,-0.0196,-0.0568,0.40
1769503415233321816,-4.0828,2.2113,0.1153,0.0000,-0.0183,-0.0484,0.40
1769503415292414050,-4.0606,2.2153,0.1145,0.0000,-0.0223,-0.0565,0.40
1769503415333668710,-4.0420,2.2182,0.1124,0.0000,-0.0222,-0.0558,0.40
1769503415383773650,-4.0234,2.2205,0.1100,0.0000,-0.0223,-0.0547,0.40
1769503415434020318,-4.0074,2.2224,0.1059,0.0000,-0.0205,-0.0477,0.40
1769503415483251067,-3.9885,2.2250,0.1032,0.0000,-0.0203,-0.0448,0.40
1769503415539241372,-3.9663,2.2286,0.0987,0.0000,-0.0192,-0.0396,0.40
1769503415587086560,-3.9469,2.2298,0.0965,0.0000,-0.0183,-0.0352,0.40
1769503415634971720,-3.9305,2.2320,0.0940,0.0000,-0.0182,-0.0337,0.40
1769503415682792834,-3.9305,2.2320,0.0940,0.0000,-0.0182,-0.0331,0.40
1769503415733265230,-3.8978,2.2355,0.0917,0.0000,-0.0192,-0.0364,0.40
1769503415789593665,-3.8876,2.2367,0.0919,0.0000,-0.0205,-0.0413,0.40
1769503415833752593,-3.8510,2.2415,0.0816,0.0000,-0.0152,-0.0260,0.40
1769503415882928768,-3.8510,2.2415,0.0816,0.0000,-0.0152,-0.0236,0.40
1769503415934566135,-3.8117,2.2459,0.0776,0.0000,-0.0156,-0.0239,0.40
1769503415985454771,-3.7946,2.2465,0.0799,0.0000,-0.0181,-0.0323,0.40
1769503416034510555,-3.7798,2.2477,0.0759,0.0000,-0.0157,-0.0265,0.40
1769503416083166072,-3.7625,2.2502,0.0703,0.0000,-0.0126,-0.0168,0.40
1769503416135136813,-3.7452,2.2537,0.0711,0.0000,-0.0166,-0.0280,0.40
1769503416183251524,-3.7281,2.2553,0.0709,0.0000,-0.0181,-0.0349,0.40
1769503416233187443,-3.7104,2.2532,0.0688,0.0000,-0.0141,-0.0243,0.40
1769503416283357106,-3.6884,2.2558,0.0593,0.0000,-0.0070,-0.0008,0.40
1769503416332450213,-3.6620,2.2574,0.0582,0.0000,-0.0078,0.0007,0.40
1769503416382430007,-3.6390,2.2582,0.0509,0.0000,-0.0010,0.0225,0.40
1769503416432423410,-3.6182,2.2592,0.0512,0.0000,-0.0023,0.0209,0.40
1769503416482266756,-3.6010,2.2601,0.0466,0.0000,0.0013,0.0308,0.40
1769503416537180829,-3.5787,2.2610,0.0444,0.0000,0.0027,0.0346,0.40
1769503416584248454,-3.5603,2.2604,0.0384,0.0000,0.0093,0.0538,0.40
1769503416632231834,-3.5460,2.2614,0.0341,0.0000,0.0127,0.0653,0.40
1769503416682232118,-3.5297,2.2612,0.0337,0.0000,0.0132,0.0665,0.40
1769503416733606325,-3.5099,2.2630,0.0316,0.0000,0.0136,0.0647,0.40
1769503416783319663,-3.4921,2.2644,0.0310,0.0000,0.0126,0.0576,0.40
1769503416832230299,-3.4728,2.2641,0.0302,0.0000,0.0136,0.0560,0.40
1769503416882318537,-3.4544,2.2646,0.0292,0.0000,0.0146,0.0549,0.40
1769503416932212521,-3.4331,2.2647,0.0305,0.0000,0.0128,0.0461,0.40
1769503416982266409,-3.4084,2.2654,0.0317,0.0000,0.0111,0.0362,0.40
1769503417032225788,-3.3891,2.2664,0.0283,0.0000,0.0134,0.0393,0.40
1769503417083545468,-3.3729,2.2668,0.0312,0.0000,0.0099,0.0264,0.40
1769503417132783165,-3.3541,2.2672,0.0306,0.0000,0.0101,0.0235,0.40
1769503417182474358,-3.3322,2.2678,0.0316,0.0000,0.0087,0.0171,0.40
1769503417232215797,-3.3133,2.2682,0.0333,0.0000,0.0065,0.0083,0.40
1769503417282219819,-3.2974,2.2689,0.0319,0.0000,0.0074,0.0092,0.40
1769503417332223793,-3.2781,2.2696,0.0312,0.0000,0.0074,0.0091,0.40
1769503417382517482,-3.2550,2.2700,0.0317,0.0000,0.0066,0.0069,0.40
1769503417432484801,-3.2351,2.2704,0.0345,0.0000,0.0034,-0.0030,0.40
1769503417482260699,-3.2191,2.2711,0.0325,0.0000,0.0046,-0.0004,0.40
1769503417532187751,-3.2001,2.2717,0.0347,0.0000,0.0017,-0.0088,0.40
1769503417582272893,-3.1878,2.2721,0.0350,0.0000,0.0011,-0.0110,0.40
1769503417632439808,-3.1722,2.2732,0.0337,0.0000,0.0011,-0.0106,0.40
1769503417682313517,-3.1429,2.2740,0.0363,0.0000,-0.0022,-0.0201,0.40
1769503417732573421,-3.1229,2.2745,0.0390,0.0000,-0.0054,-0.0305,0.40
1769503417783419676,-3.1000,2.2754,0.0362,0.0000,-0.0035,-0.0250,0.40
1769503417832309133,-3.1000,2.2754,0.0362,0.0000,-0.0035,-0.0229,0.40
1769503417882205888,-3.0611,2.2768,0.0360,0.0000,-0.0047,-0.0244,0.40
1769503417932320479,-3.0445,2.2771,0.0366,0.0000,-0.0057,-0.0259,0.40
1769503417983608950,-3.0220,2.2779,0.0366,0.0000,-0.0064,-0.0270,0.40
1769503418032442146,-3.0031,2.2788,0.0367,0.0000,-0.0074,-0.0290,0.40
1769503418082179606,-2.9843,2.2797,0.0368,0.0000,-0.0085,-0.0313,0.40
1769503418132281799,-2.9687,2.2804,0.0367,0.0000,-0.0089,-0.0317,0.40
1769503418182222272,-2.9430,2.2812,0.0387,0.0000,-0.0118,-0.0395,0.40
1769503418232457635,-2.9266,2.2819,0.0367,0.0000,-0.0102,-0.0345,0.40
1769503418282447548,-2.9068,2.2830,0.0363,0.0000,-0.0111,-0.0351,0.40
1769503418332444792,-2.8903,2.2833,0.0388,0.0000,-0.0140,-0.0429,0.40
1769503418382237804,-2.8675,2.2842,0.0370,0.0000,-0.0130,-0.0396,0.40
1769503418433914143,-2.8480,2.2849,0.0387,0.0000,-0.0153,-0.0454,0.40
1769503418482573242,-2.8286,2.2856,0.0362,0.0000,-0.0135,-0.0392,0.40
1769503418532381834,-2.8127,2.2861,0.0378,0.0000,-0.0157,-0.0439,0.40
1769503418582526107,-2.7940,2.2869,0.0365,0.0000,-0.0153,-0.0417,0.40
1769503418632228109,-2.7719,2.2877,0.0367,0.0000,-0.0162,-0.0431,0.40
1769503418682261399,-2.7719,2.2877,0.0367,0.0000,-0.0162,-0.0421,0.40
1769503418732153120,-2.7656,2.2881,0.0365,0.0000,-0.0162,-0.0411,0.40
1769503418782504788,-2.7170,2.2897,0.0350,0.0000,-0.0165,-0.0406,0.40
1769503418832191773,-2.6942,2.2904,0.0337,0.0000,-0.0159,-0.0379,0.40
1769503418882605895,-2.6942,2.2904,0.0337,0.0000,-0.0159,-0.0366,0.40
1769503418933765336,-2.6585,2.2918,0.0317,0.0000,-0.0153,-0.0334,0.40
1769503418982519415,-2.6390,2.2923,0.0322,0.0000,-0.0163,-0.0354,0.40
1769503419032304609,-2.6165,2.2930,0.0303,0.0000,-0.0149,-0.0310,0.40
1769503419082260270,-2.5976,2.2937,0.0299,0.0000,-0.0154,-0.0314,0.40
1769503419132340763,-2.5820,2.2943,0.0286,0.0000,-0.0147,-0.0290,0.40
1769503419183385559,-2.5631,2.2949,0.0292,0.0000,-0.0159,-0.0321,0.40
1769503419234347296,-2.5403,2.2957,0.0267,0.0000,-0.0142,-0.0272,0.40
1769503419283452236,-2.5203,2.2961,0.0280,0.0000,-0.0159,-0.0318,0.40
1769503419332779234,-2.5040,2.2966,0.0285,0.0000,-0.0169,-0.0358,0.40
1769503419382637164,-2.4844,2.2971,0.0261,0.0000,-0.0150,-0.0304,0.40
1769503419433402054,-2.4625,2.2974,0.0260,0.0000,-0.0152,-0.0305,0.40
1769503419483119985,-2.4426,2.2982,0.0229,0.0000,-0.0128,-0.0227,0.40
1769503419533479343,-2.4261,2.2984,0.0244,0.0000,-0.0144,-0.0264,0.40
1769503419582552615,-2.4067,2.2987,0.0235,0.0000,-0.0139,-0.0251,0.40
1769503419634956773,-2.3846,2.2993,0.0252,0.0000,-0.0163,-0.0329,0.40
1769503419682540087,-2.3659,2.2999,0.0218,0.0000,-0.0134,-0.0253,0.40
1769503419732292350,-2.3498,2.3004,0.0229,0.0000,-0.0150,-0.0294,0.40
1769503419782844637,-2.3306,2.3007,0.0203,0.0000,-0.0128,-0.0229,0.40
1769503419833263404,-2.3078,2.3013,0.0199,0.0000,-0.0129,-0.0223,0.40
1769503419884630869,-2.2880,2.3015,0.0198,0.0000,-0.0131,-0.0227,0.40
1769503419933148152,-2.2720,2.3018,0.0194,0.0000,-0.0129,-0.0225,0.40
1769503419982876603,-2.2527,2.3020,0.0189,0.0000,-0.0126,-0.0217,0.40
1769503420034542150,-2.2302,2.3027,0.0155,0.0000,-0.0099,-0.0135,0.40
1769503420083616375,-2.2103,2.3024,0.0190,0.0000,-0.0132,-0.0227,0.40
1769503420132445604,-2.1943,2.3025,0.0192,0.0000,-0.0135,-0.0254,0.40
1769503420182340834,-2.1755,2.3032,0.0175,0.0000,-0.0124,-0.0231,0.40
1769503420232294446,-2.1535,2.3035,0.0161,0.0000,-0.0113,-0.0199,0.40
1769503420282214722,-2.1342,2.3040,0.0153,0.0000,-0.0110,-0.0185,0.40
1769503420332205121,-2.1145,2.3041,0.0136,0.0000,-0.0094,-0.0133,0.40
1769503420382293779,-2.0982,2.3045,0.0125,0.0000,-0.0086,-0.0102,0.40
1769503420434260457,-2.0755,2.3046,0.0116,0.0000,-0.0079,-0.0076,0.40
1769503420482200605,-2.0560,2.3046,0.0129,0.0000,-0.0091,-0.0114,0.40
1769503420532209170,-2.0370,2.3052,0.0099,0.0000,-0.0068,-0.0053,0.40
1769503420582191814,-2.0207,2.3054,0.0106,0.0000,-0.0077,-0.0079,0.40
1769503420632162138,-1.9980,2.3051,0.0085,0.0000,-0.0053,-0.0013,0.40
1769503420682421440,-1.9793,2.3052,0.0086,0.0000,-0.0056,-0.0020,0.40
1769503420732176664,-1.9636,2.3056,0.0083,0.0000,-0.0057,-0.0031,0.40
1769503420782313892,-1.9445,2.3059,0.0074,0.0000,-0.0050,-0.0018,0.40
1769503420832325807,-1.9445,2.3059,0.0074,0.0000,-0.0050,-0.0025,0.40
1769503420882236853,-1.9015,2.3063,0.0055,0.0000,-0.0034,0.0014,0.40
1769503420932324592,-1.8818,2.3062,0.0055,0.0000,-0.0034,0.0015,0.40
1769503420982209863,-1.8654,2.3064,0.0039,0.0000,-0.0019,0.0055,0.40
1769503421032989757,-1.8429,2.3060,0.0035,0.0000,-0.0012,0.0075,0.40
1769503421082735196,-1.8234,2.3063,0.0016,0.0000,0.0004,0.0122,0.40
1769503421132400093,-1.8036,2.3060,0.0027,0.0000,-0.0004,0.0097,0.40
1769503421182245579,-1.7875,2.3058,0.0006,0.0000,0.0019,0.0157,0.40
1769503421232132195,-1.7686,2.3060,-0.0000,0.0000,0.0023,0.0169,0.40
1769503421284639027,-1.7465,2.3061,-0.0008,0.0000,0.0030,0.0183,0.40
1769503421334494892,-1.7275,2.3063,-0.0026,0.0000,0.0046,0.0225,0.40
1769503421382800814,-1.7114,2.3063,-0.0032,0.0000,0.0052,0.0239,0.40
1769503421432847936,-1.6916,2.3062,-0.0031,0.0000,0.0053,0.0233,0.40
1769503421484683819,-1.6687,2.3061,-0.0030,0.0000,0.0052,0.0219,0.40
1769503421533232629,-1.6494,2.3060,-0.0040,0.0000,0.0063,0.0239,0.40
1769503421582746688,-1.6334,2.3057,-0.0044,0.0000,0.0069,0.0248,0.40
1769503421632373706,-1.6141,2.3060,-0.0060,0.0000,0.0083,0.0282,0.40
1769503421682545785,-1.6141,2.3060,-0.0060,0.0000,0.0083,0.0277,0.40
1769503421732205094,-1.5851,2.3051,-0.0058,0.0000,0.0090,0.0289,0.40
1769503421782497244,-1.5567,2.3054,-0.0060,0.0000,0.0089,0.0277,0.40
1769503421833135597,-1.5377,2.3053,-0.0066,0.0000,0.0096,0.0287,0.40
1769503421882815972,-1.5377,2.3053,-0.0066,0.0000,0.0096,0.0278,0.40
1769503421936261144,-1.4956,2.3047,-0.0062,0.0000,0.0098,0.0273,0.40
1769503421985702292,-1.4792,2.3047,-0.0075,0.0000,0.0111,0.0304,0.40
1769503422032365705,-1.4598,2.3044,-0.0073,0.0000,0.0112,0.0302,0.40
1769503422082311392,-1.4369,2.3041,-0.0077,0.0000,0.0120,0.0320,0.40
1769503422132425708,-1.4177,2.3040,-0.0088,0.0000,0.0131,0.0353,0.40
1769503422182535900,-1.3983,2.3039,-0.0067,0.0000,0.0111,0.0288,0.40
1769503422232216108,-1.3823,2.3033,-0.0078,0.0000,0.0128,0.0322,0.40
1769503422282214972,-1.3602,2.3032,-0.0079,0.0000,0.0130,0.0323,0.40
1769503422332230057,-1.3413,2.3032,-0.0081,0.0000,0.0133,0.0328,0.40
1769503422382147501,-1.3254,2.3030,-0.0086,0.0000,0.0140,0.0344,0.40
1769503422432380352,-1.3069,2.3028,-0.0075,0.0000,0.0130,0.0310,0.40
1769503422482268929,-1.2842,2.3025,-0.0086,0.0000,0.0144,0.0343,0.40
1769503422532355384,-1.2645,2.3023,-0.0088,0.0000,0.0147,0.0352,0.40
1769503422582305015,-1.2449,2.3020,-0.0093,0.0000,0.0155,0.0374,0.40
1769503422632848479,-1.2287,2.3017,-0.0088,0.0000,0.0155,0.0372,0.40
1769503422684574466,-1.2062,2.3016,-0.0092,0.0000,0.0159,0.0379,0.40
1769503422733639412,-1.1867,2.3014,-0.0086,0.0000,0.0155,0.0361,0.40
1769503422783129857,-1.1674,2.3007,-0.0086,0.0000,0.0162,0.0374,0.40
1769503422832758631,-1.1518,2.3009,-0.0069,0.0000,0.0143,0.0312,0.40
1769503422883089191,-1.1331,2.3006,-0.0069,0.0000,0.0146,0.0305,0.40
1769503422932199868,-1.1108,2.3006,-0.0066,0.0000,0.0143,0.0289,0.40
1769503422982496483,-1.0918,2.3003,-0.0069,0.0000,0.0149,0.0301,0.40
1769503423032456268,-1.0753,2.3001,-0.0069,0.0000,0.0152,0.0310,0.40
1769503423082355688,-1.0556,2.2999,-0.0072,0.0000,0.0156,0.0325,0.40
1769503423132342187,-1.0328,2.2995,-0.0064,0.0000,0.0152,0.0314,0.40
1769503423182458211,-1.0132,2.2992,-0.0075,0.0000,0.0166,0.0357,0.40
1769503423232445784,-0.9970,2.2994,-0.0088,0.0000,0.0177,0.0397,0.40
1769503423282463302,-0.9776,2.2991,-0.0091,0.0000,0.0182,0.0420,0.40
1769503423332247783,-0.9552,2.2986,-0.0097,0.0000,0.0194,0.0461,0.40
1769503423382430089,-0.9365,2.2986,-0.0087,0.0000,0.0184,0.0434,0.40
1769503423432426340,-0.9210,2.2981,-0.0077,0.0000,0.0179,0.0407,0.40
1769503423482428695,-0.9019,2.2984,-0.0090,0.0000,0.0189,0.0428,0.40
1769503423532354121,-0.8791,2.2980,-0.0086,0.0000,0.0189,0.0425,0.40
1769503423582500118,-0.8594,2.2976,-0.0079,0.0000,0.0186,0.0409,0.40
1769503423632358326,-0.8430,2.2976,-0.0077,0.0000,0.0184,0.0395,0.40
1769503423682467908,-0.8233,2.2974,-0.0086,0.0000,0.0195,0.0425,0.40
1769503423732341724,-0.8008,2.2971,-0.0085,0.0000,0.0197,0.0430,0.40
1769503423782530203,-0.7815,2.2972,-0.0074,0.0000,0.0185,0.0390,0.40
1769503423832371055,-0.7751,2.2970,-0.0066,0.0000,0.0179,0.0362,0.40
1769503423882471758,-0.7462,2.2963,-0.0076,0.0000,0.0195,0.0406,0.40
1769503423932401293,-0.7208,2.2960,-0.0076,0.0000,0.0199,0.0421,0.40
1769503423982455978,-0.7051,2.2960,-0.0084,0.0000,0.0207,0.0449,0.40
1769503424032373209,-0.6891,2.2959,-0.0063,0.0000,0.0187,0.0389,0.40
1769503424082489563,-0.6696,2.2957,-0.0079,0.0000,0.0206,0.0438,0.40
1769503424137430608,-0.6464,2.2953,-0.0068,0.0000,0.0197,0.0413,0.40
1769503424182494284,-0.6268,2.2951,-0.0063,0.0000,0.0194,0.0400,0.40
1769503424232254789,-0.6105,2.2947,-0.0060,0.0000,0.0195,0.0399,0.40
1769503424282457820,-0.5910,2.2948,-0.0081,0.0000,0.0217,0.0464,0.40
1769503424332248559,-0.5685,2.2948,-0.0062,0.0000,0.0197,0.0411,0.40
1769503424382470109,-0.5492,2.2942,-0.0066,0.0000,0.0208,0.0437,0.40
1769503424432397649,-0.5302,2.2941,-0.0055,0.0000,0.0196,0.0401,0.40
1769503424482477244,-0.5145,2.2941,-0.0055,0.0000,0.0197,0.0395,0.40
1769503424532668998,-0.4922,2.2940,-0.0058,0.0000,0.0201,0.0406,0.40
1769503424582482162,-0.4731,2.2936,-0.0029,0.0000,0.0176,0.0328,0.40
1769503424632302767,-0.4532,2.2935,-0.0049,0.0000,0.0196,0.0378,0.40
1769503424682304583,-0.4532,2.2935,-0.0049,0.0000,0.0196,0.0385,0.40
1769503424732202230,-0.4239,2.2931,-0.0041,0.0000,0.0193,0.0377,0.40
1769503424782446491,-0.4110,2.2928,-0.0029,0.0000,0.0184,0.0349,0.40
1769503424832472076,-0.3756,2.2927,-0.0043,0.0000,0.0198,0.0390,0.40
1769503424882489912,-0.3756,2.2927,-0.0043,0.0000,0.0198,0.0397,0.40
1769503424932191060,-0.3402,2.2919,-0.0047,0.0000,0.0212,0.0443,0.40
1769503424982247079,-0.3184,2.2918,-0.0023,0.0000,0.0189,0.0380,0.40
1769503425032376419,-0.2995,2.2919,-0.0034,0.0000,0.0199,0.0403,0.40
1769503425082239971,-0.2833,2.2919,-0.0037,0.0000,0.0200,0.0409,0.40
1769503425132399040,-0.2639,2.2917,-0.0025,0.0000,0.0190,0.0376,0.40
1769503425182432696,-0.2410,2.2915,-0.0032,0.0000,0.0200,0.0402,0.40
1769503425232379491,-0.2214,2.2916,-0.0057,0.0000,0.0224,0.0482,0.40
1769503425282269590,-0.2055,2.2915,-0.0027,0.0000,0.0194,0.0401,0.40
1769503425332236725,-0.1862,2.2913,-0.0054,0.0000,0.0224,0.0482,0.40
1769503425382366895,-0.1646,2.2915,-0.0056,0.0000,0.0224,0.0493,0.40
1769503425432306357,-0.1446,2.2906,-0.0030,0.0000,0.0206,0.0437,0.40
1769503425482394796,-0.1281,2.2904,-0.0042,0.0000,0.0209,0.0436,0.40
1769503425532363297,-0.1088,2.2903,-0.0033,0.0000,0.0185,0.0353,0.40
1769503425582559327,-0.0867,2.2903,-0.0033,0.0000,0.0159,0.0255,0.40
1769503425632382475,-0.0673,2.2903,-0.0027,0.0000,0.0119,0.0110,0.40
1769503425682332348,-0.0481,2.2900,-0.0040,0.0000,0.0092,-0.0001,0.40
1769503425732390113,-0.0317,2.2900,-0.0057,0.0000,0.0084,-0.0042,0.40
1769503425782480790,-0.0090,2.2895,-0.0045,0.0000,-0.0010,-0.0337,0.40
1769503425832236823,0.0103,2.2896,-0.0054,0.0000,-0.0070,-0.0561,0.40
1769503425882293386,0.0297,2.2894,-0.0074,0.0000,-0.0124,-0.0754,0.40
1769503425932365292,0.0460,2.2894,-0.0077,0.0000,-0.0205,-0.1017,0.40
1769503425982455338,0.0652,2.2886,-0.0064,0.0000,-0.0302,-0.1332,0.40
1769503426032363962,0.0878,2.2886,-0.0100,0.0000,-0.0367,-0.1548,0.40
1769503426082449476,0.1070,2.2883,-0.0127,0.0000,-0.0496,-0.1943,0.40
1769503426132363397,0.1228,2.2880,-0.0175,0.0000,-0.0510,-0.1988,0.40
1769503426182449575,0.1422,2.2874,-0.0188,0.0000,-0.0670,-0.2434,0.40
1769503426232405155,0.1651,2.2870,-0.0272,0.0000,-0.0781,-0.2769,0.40
1769503426282355428,0.1848,2.2861,-0.0337,0.0000,-0.0854,-0.2972,0.40
1769503426332362915,0.2010,2.2855,-0.0413,0.0000,-0.0921,-0.3121,0.40
1769503426382314890,0.2204,2.2841,-0.0510,0.0000,-0.1039,-0.3410,0.40
1769503426432150368,0.2429,2.2830,-0.0679,0.0000,-0.1106,-0.3554,0.40
1769503426482244629,0.2624,2.2815,-0.0806,0.0000,-0.1221,-0.3825,0.40
1769503426532364008,0.2784,2.2799,-0.0932,0.0000,-0.1264,-0.3880,0.40
1769503426582431437,0.2973,2.2782,-0.1079,0.0000,-0.1376,-0.4121,0.40
